id,lat,lon
1,61.205094,25.121147
1,61.204736,25.119783
1,61.205013,25.119305
1,61.202791,25.1167
1,61.202791,25.1167
1,61.205041,25.121016
1,61.205502,25.122133
1,61.205502,25.122133
1,61.206583,25.122872
1,61.206583,25.122872
1,61.206583,25.122872
1,61.206583,25.122872
1,61.206716,25.124188
1,61.206716,25.124188
1,61.206716,25.124188
1,61.206716,25.124188
1,61.206625,25.123986
1,61.206472,25.123852
1,61.206472,25.123852
1,61.206322,25.123416
1,61.206322,25.123416
1,61.206244,25.123188
1,61.206466,25.123725
1,61.20505,25.121016
1,61.205033,25.121194
1,61.205919,25.122563
1,61.206058,25.123463
1,61.206058,25.123463
1,61.206169,25.123088
1,61.206383,25.12298
1,61.206691,25.12383
1,61.206747,25.12418
1,61.206747,25.12418
1,61.206488,25.123916
1,61.206294,25.124083
1,61.206255,25.124097
1,61.206288,25.123163
1,61.206591,25.123044
1,61.206288,25.123163
1,61.206591,25.123044
1,61.206544,25.12325
1,61.206358,25.123563
1,61.206358,25.123563
1,61.206358,25.123563
1,61.206552,25.122975
1,61.206552,25.122975
1,61.206719,25.122847
1,61.206794,25.123055
1,61.206794,25.123055
1,61.206663,25.122808
1,61.20678,25.122733
1,61.2063,25.120683
1,61.2063,25.120683
1,61.206291,25.120708
1,61.206272,25.120722
1,61.206305,25.1201
1,61.206302,25.120261
1,61.206341,25.120036
1,61.206211,25.120502
1,61.206313,25.120233
1,61.206313,25.120233
1,61.206269,25.120727
1,61.206372,25.120558
1,61.206372,25.120558
1,61.206352,25.12063
1,61.206286,25.120322
1,61.206308,25.120172
1,61.206308,25.120172
1,61.206216,25.120586
1,61.206308,25.120136
1,61.206366,25.120272
1,61.206305,25.120252
1,61.206305,25.120252
1,61.20623,25.120577
1,61.206313,25.120094
1,61.206313,25.120094
1,61.206352,25.120361
1,61.206352,25.120361
1,61.206319,25.120072
1,61.206338,25.119269
1,61.206388,25.119197
1,61.206255,25.1191
1,61.206308,25.120119
1,61.206252,25.120336
1,61.206277,25.120322
1,61.206366,25.123325
1,61.206305,25.12068
1,61.206305,25.12068
1,61.2064,25.123761
1,61.2064,25.123761
1,61.209022,25.126772
1,61.209022,25.126691
1,61.209022,25.126691
1,61.208452,25.126
1,61.208452,25.126
1,61.208452,25.126
1,61.207613,25.1288
1,61.206311,25.122847
1,61.206311,25.122847
1,61.206488,25.122858
1,61.206197,25.120291
1,61.206944,25.122502
1,61.206944,25.122502
1,61.206958,25.122472
1,61.207544,25.12788
1,61.499604,23.760681
1,62.205561,25.997664
1,61.400303,24.621176
1,61.400879,24.620833
1,61.654683,24.053877
1,61.654683,24.053877
1,61.206386,25.123697
1,61.206386,25.123697
1,61.206527,25.12298
1,61.206527,25.12298
1,61.206527,25.12298
1,61.207286,25.128602
1,61.207147,25.128605
1,61.206333,25.1273
1,61.206333,25.1273
1,61.209358,25.125277
1,61.209416,25.125372
1,61.209452,25.125291
1,61.209008,25.126736
1,61.209008,25.126736
1,61.209022,25.126691
1,61.208536,25.126269
1,61.208761,25.125677
1,61.208761,25.125677
1,61.209194,25.124969
1,61.209277,25.124461
1,61.206713,25.124197
1,61.206713,25.124197
1,61.206963,25.124761
1,61.207613,25.1288
1,61.207613,25.1288
1,61.207613,25.1288
1,61.207613,25.1288
1,61.207613,25.1288
1,61.207588,25.128805
1,61.207588,25.128805
1,61.207588,25.128805
1,61.205755,25.122427
1,61.206283,25.120077
1,61.206283,25.120077
1,61.206344,25.120033
1,61.206313,25.120691
1,61.206347,25.119255
1,61.206383,25.119344
1,61.206911,25.1221
1,61.207066,25.121875
1,61.207066,25.121875
1,61.205838,25.122605
1,61.205838,25.122605
1,61.206725,25.124191
1,61.205827,25.122594
1,61.205977,25.122877
1,61.205977,25.122877
1,61.206061,25.12298
1,61.206141,25.123333
1,61.206694,25.12423
1,61.206716,25.124188
1,61.204886,25.121063
1,61.206591,25.123044
1,61.20635,25.120377
1,61.206313,25.120094
1,61.208761,25.125677
1,61.206911,25.1221
1,61.434025,25.277236
1,61.447347,25.26803
1,61.419516,25.291372
1,61.38428,25.977227
1,61.536867,23.704633
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.499528,23.744351
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.384061,25.977155
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.499528,23.744351
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.534666,24.082869
1,61.534702,24.082866
1,61.534655,24.082919
1,61.534708,24.082813
1,61.534694,24.082847
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.504586,23.7433
1,61.596666,23.345277
1,61.59673,23.345313
1,61.606702,23.348866
1,61.606719,23.348872
1,61.606666,23.349166
1,61.47665,24.50513
1,62.419194,25.977859
1,62.419194,25.977859
1,61.49252,23.728256
1,61.985712,26.644808
1,62.036927,23.897666
1,62.056388,26.14
1,61.533333,24.0
1,61.415833,24.181666
1,61.476622,24.505047
1,61.476622,24.505047
1,62.205671,25.997536
1,61.401228,24.622206
1,61.401228,24.622206
1,61.401228,24.622206
1,60.99076,25.517807
1,60.99076,25.517807
1,60.997419,24.461917
1,62.423684,25.977516
1,62.195833,23.008611
1,61.004388,24.459675
1,60.990575,25.668408
1,61.785675,23.062533
1,61.785675,23.062533
1,61.568027,21.485567
6,65.501251,28.539036
6,65.501251,28.539036
6,66.771251,28.756606
6,65.131388,29.795833
6,65.501251,28.539036
6,65.500806,28.538156
6,66.161105,29.154391
6,66.160941,29.154044
6,66.268463,29.404641
6,66.260374,29.417297
6,66.260374,29.417297
